Freq.	LP
5.82103217770848e+003	(3.44059600538428e-001dB,1.18172956829946e+002°)
5.83445104273721e+003	(3.44096276354696e-001dB,1.18031250834946e+002°)
5.84790084144457e+003	(3.44134315816089e-001dB,1.17889219746136e+002°)
5.86138164514005e+003	(3.44173732810274e-001dB,1.17746862787324e+002°)
5.87489352529753e+003	(3.44214541320703e-001dB,1.17604179180048e+002°)
5.88843655355565e+003	(3.44256755427167e-001dB,1.17461168143560e+002°)
5.90201080171820e+003	(3.44300389305957e-001dB,1.17317828894823e+002°)
5.91561634175450e+003	(3.44345457230404e-001dB,1.17174160648492e+002°)
5.92925324579975e+003	(3.44391973571086e-001dB,1.17030162616912e+002°)
5.94292158615548e+003	(3.44439952796250e-001dB,1.16885834010103e+002°)
5.95662143528986e+003	(3.44489409472127e-001dB,1.16741174035750e+002°)
5.97035286583812e+003	(3.44540358263275e-001dB,1.16596181899191e+002°)
5.98411595060295e+003	(3.44592813932898e-001dB,1.16450856803413e+002°)
5.99791076255485e+003	(3.44646791343262e-001dB,1.16305197949031e+002°)
6.01173737483253e+003	(3.44702305455903e-001dB,1.16159204534288e+002°)
6.02559586074333e+003	(3.44759371332102e-001dB,1.16012875755036e+002°)
6.03948629376355e+003	(3.44818004133112e-001dB,1.15866210804729e+002°)
6.05340874753888e+003	(3.44878219120464e-001dB,1.15719208874413e+002°)
6.06736329588480e+003	(3.44940031656420e-001dB,1.15571869152710e+002°)
6.08135001278692e+003	(3.45003457204143e-001dB,1.15424190825816e+002°)
6.09536897240143e+003	(3.45068511328150e-001dB,1.15276173077480e+002°)
6.10942024905546e+003	(3.45135209694487e-001dB,1.15127815089000e+002°)
6.12350391724748e+003	(3.45203568071163e-001dB,1.14979116039207e+002°)
6.13762005164768e+003	(3.45273602328436e-001dB,1.14830075104460e+002°)
6.15176872709842e+003	(3.45345328439033e-001dB,1.14680691458627e+002°)
6.16595001861456e+003	(3.45418762478539e-001dB,1.14530964273081e+002°)
6.18016400138390e+003	(3.45493920625650e-001dB,1.14380892716683e+002°)
6.19441075076755e+003	(3.45570819162520e-001dB,1.14230475955773e+002°)
6.20869034230037e+003	(3.45649474475021e-001dB,1.14079713154161e+002°)
6.22300285169133e+003	(3.45729903053022e-001dB,1.13928603473109e+002°)
6.23734835482393e+003	(3.45812121490649e-001dB,1.13777146071327e+002°)
6.25172692775659e+003	(3.45896146486689e-001dB,1.13625340104955e+002°)
6.26613864672309e+003	(3.45981994844688e-001dB,1.13473184727556e+002°)
6.28058358813291e+003	(3.46069683473413e-001dB,1.13320679090101e+002°)
6.29506182857171e+003	(3.46159229386973e-001dB,1.13167822340959e+002°)
6.30957344480166e+003	(3.46250649705163e-001dB,1.13014613625886e+002°)
6.32411851376192e+003	(3.46343961653723e-001dB,1.12861052088009e+002°)
6.33869711256900e+003	(3.46439182564548e-001dB,1.12707136867819e+002°)
6.35330931851716e+003	(3.46536329876041e-001dB,1.12552867103157e+002°)
6.36795520907888e+003	(3.46635421133299e-001dB,1.12398241929200e+002°)
6.38263486190521e+003	(3.46736473988315e-001dB,1.12243260478452e+002°)
6.39734835482620e+003	(3.46839506200325e-001dB,1.12087921880731e+002°)
6.41209576585134e+003	(3.46944535636005e-001dB,1.11932225263156e+002°)
6.42687717316992e+003	(3.47051580269689e-001dB,1.11776169750133e+002°)
6.44169265515149e+003	(3.47160658183623e-001dB,1.11619754463348e+002°)
6.45654229034627e+003	(3.47271787568154e-001dB,1.11462978521750e+002°)
6.47142615748555e+003	(3.47384986722046e-001dB,1.11305841041538e+002°)
6.48634433548210e+003	(3.47500274052588e-001dB,1.11148341136154e+002°)
6.50129690343062e+003	(3.47617668075884e-001dB,1.10990477916265e+002°)
6.51628394060814e+003	(3.47737187417011e-001dB,1.10832250489753e+002°)
6.53130552647444e+003	(3.47858850810288e-001dB,1.10673657961701e+002°)
6.54636174067246e+003	(3.47982677099419e-001dB,1.10514699434381e+002°)
6.56145266302877e+003	(3.48108685237738e-001dB,1.10355374007243e+002°)
6.57657837355392e+003	(3.48236894288300e-001dB,1.10195680776898e+002°)
6.59173895244292e+003	(3.48367323424257e-001dB,1.10035618837111e+002°)
6.60693448007567e+003	(3.48499991928839e-001dB,1.09875187278782e+002°)
6.62216503701733e+003	(3.48634919195639e-001dB,1.09714385189938e+002°)
6.63743070401879e+003	(3.48772124728797e-001dB,1.09553211655717e+002°)
6.65273156201712e+003	(3.48911628143082e-001dB,1.09391665758355e+002°)
6.66806769213592e+003	(3.49053449164171e-001dB,1.09229746577177e+002°)
6.68343917568585e+003	(3.49197607628685e-001dB,1.09067453188577e+002°)
6.69884609416497e+003	(3.49344123484467e-001dB,1.08904784666012e+002°)
6.71428852925922e+003	(3.49493016790588e-001dB,1.08741740079983e+002°)
6.72976656284288e+003	(3.49644307717656e-001dB,1.08578318498026e+002°)
6.74528027697892e+003	(3.49798016547812e-001dB,1.08414518984694e+002°)
6.76082975391951e+003	(3.49954163674870e-001dB,1.08250340601551e+002°)
6.77641507610645e+003	(3.50112769604627e-001dB,1.08085782407150e+002°)
6.79203632617154e+003	(3.50273854954686e-001dB,1.07920843457027e+002°)
6.80769358693711e+003	(3.50437440454857e-001dB,1.07755522803680e+002°)
6.82338694141639e+003	(3.50603546947080e-001dB,1.07589819496564e+002°)
6.83911647281398e+003	(3.50772195385611e-001dB,1.07423732582072e+002°)
6.85488226452631e+003	(3.50943406837119e-001dB,1.07257261103520e+002°)
6.87068440014201e+003	(3.51117202480742e-001dB,1.07090404101140e+002°)
6.88652296344245e+003	(3.51293603608209e-001dB,1.06923160612058e+002°)
6.90239803840211e+003	(3.51472631623976e-001dB,1.06755529670287e+002°)
6.91830970918905e+003	(3.51654308045157e-001dB,1.06587510306711e+002°)
6.93425806016538e+003	(3.51838654501732e-001dB,1.06419101549068e+002°)
6.95024317588765e+003	(3.52025692736574e-001dB,1.06250302421943e+002°)
6.96626514110737e+003	(3.52215444605499e-001dB,1.06081111946747e+002°)
6.98232404077140e+003	(3.52407932077287e-001dB,1.05911529141707e+002°)
6.99841996002242e+003	(3.52603177233834e-001dB,1.05741553021851e+002°)
7.01455298419939e+003	(3.52801202270090e-001dB,1.05571182598996e+002°)
7.03072319883801e+003	(3.53002029494190e-001dB,1.05400416881729e+002°)
7.04693068967115e+003	(3.53205681327363e-001dB,1.05229254875399e+002°)
7.06317554262930e+003	(3.53412180304117e-001dB,1.05057695582099e+002°)
7.07945784384105e+003	(3.53621549072133e-001dB,1.04885738000652e+002°)
7.09577767963356e+003	(3.53833810392334e-001dB,1.04713381126598e+002°)
7.11213513653296e+003	(3.54048987138870e-001dB,1.04540623952180e+002°)
7.12853030126487e+003	(3.54267102299212e-001dB,1.04367465466328e+002°)
7.14496326075480e+003	(3.54488178974010e-001dB,1.04193904654649e+002°)
7.16143410212869e+003	(3.54712240377102e-001dB,1.04019940499404e+002°)
7.17794291271329e+003	(3.54939309835704e-001dB,1.03845571979506e+002°)
7.19448978003666e+003	(3.55169410790126e-001dB,1.03670798070493e+002°)
7.21107479182866e+003	(3.55402566793878e-001dB,1.03495617744523e+002°)
7.22769803602137e+003	(3.55638801513658e-001dB,1.03320029970355e+002°)
7.24435960074957e+003	(3.55878138729239e-001dB,1.03144033713336e+002°)
7.26105957435121e+003	(3.56120602333481e-001dB,1.02967627935386e+002°)
7.27779804536790e+003	(3.56366216332284e-001dB,1.02790811594982e+002°)
7.29457510254535e+003	(3.56615004844487e-001dB,1.02613583647149e+002°)
7.31139083483383e+003	(3.56866992101899e-001dB,1.02435943043437e+002°)
7.32824533138870e+003	(3.57122202449089e-001dB,1.02257888731916e+002°)
7.34513868157081e+003	(3.57380660343496e-001dB,1.02079419657151e+002°)
7.36207097494702e+003	(3.57642390355216e-001dB,1.01900534760198e+002°)
7.37904230129067e+003	(3.57907417166938e-001dB,1.01721232978580e+002°)
7.39605275058203e+003	(3.58175765573940e-001dB,1.01541513246280e+002°)
7.41310241300883e+003	(3.58447460483878e-001dB,1.01361374493720e+002°)
7.43019137896667e+003	(3.58722526916813e-001dB,1.01180815647752e+002°)
7.44731973905954e+003	(3.59000990004950e-001dB,1.00999835631638e+002°)
7.46448758410032e+003	(3.59282874992744e-001dB,1.00818433365039e+002°)
7.48169500511119e+003	(3.59568207236543e-001dB,1.00636607764000e+002°)
7.49894209332421e+003	(3.59857012204690e-001dB,1.00454357740933e+002°)
7.51622894018170e+003	(3.60149315477194e-001dB,1.00271682204604e+002°)
7.53355563733682e+003	(3.60445142745784e-001dB,1.00088580060117e+002°)
7.55092227665398e+003	(3.60744519813669e-001dB,9.99050502089032e+001°)
7.56832895020939e+003	(3.61047472595389e-001dB,9.97210915486997e+001°)
7.58577575029148e+003	(3.61354027116729e-001dB,9.95367029735398e+001°)
7.60326276940146e+003	(3.61664209514525e-001dB,9.93518833737364e+001°)
7.62079010025376e+003	(3.61978046036546e-001dB,9.91666316358674e+001°)
7.63835783577655e+003	(3.62295563041316e-001dB,9.89809466427609e+001°)
7.65596606911220e+003	(3.62616786997897e-001dB,9.87948272734803e+001°)
7.67361489361783e+003	(3.62941744485804e-001dB,9.86082724033101e+001°)
7.69130440286573e+003	(3.63270462194828e-001dB,9.84212809037401e+001°)
7.70903469064394e+003	(3.63602966924794e-001dB,9.82338516424513e+001°)
7.72680585095666e+003	(3.63939285585410e-001dB,9.80459834833013e+001°)
7.74461797802482e+003	(3.64279445196114e-001dB,9.78576752863090e+001°)
7.76247116628655e+003	(3.64623472885845e-001dB,9.76689259076398e+001°)
7.78036551039767e+003	(3.64971395892815e-001dB,9.74797341995915e+001°)
7.79830110523222e+003	(3.65323241564485e-001dB,9.72900990105788e+001°)
7.81627804588292e+003	(3.65679037357077e-001dB,9.71000191851189e+001°)
7.83429642766174e+003	(3.66038810835655e-001dB,9.69094935638168e+001°)
7.85235634610034e+003	(3.66402589673751e-001dB,9.67185209833505e+001°)
7.87045789695061e+003	(3.66770401653224e-001dB,9.65271002764560e+001°)
7.88860117618517e+003	(3.67142274663996e-001dB,9.63352302719133e+001°)
7.90678627999787e+003	(3.67518236703851e-001dB,9.61429097945312e+001°)
7.92501330480434e+003	(3.67898315878271e-001dB,9.59501376651321e+001°)
7.94328234724243e+003	(3.68282540400186e-001dB,9.57569127005391e+001°)
7.96159350417280e+003	(3.68670938589640e-001dB,9.55632337135594e+001°)
7.97994687267938e+003	(3.69063538873786e-001dB,9.53690995129706e+001°)
7.99834255006990e+003	(3.69460369786485e-001dB,9.51745089035068e+001°)
8.01678063387640e+003	(3.69861459968167e-001dB,9.49794606858426e+001°)
8.03526122185579e+003	(3.70266838165482e-001dB,9.47839536565795e+001°)
8.05378441199028e+003	(3.70676533231300e-001dB,9.45879866082316e+001°)
8.07235030248799e+003	(3.71090574124191e-001dB,9.43915583292101e+001°)
8.09095899178343e+003	(3.71508989908434e-001dB,9.41946676038099e+001°)
8.10961057853802e+003	(3.71931809753638e-001dB,9.39973132121948e+001°)
8.12830516164060e+003	(3.72359062934584e-001dB,9.37994939303829e+001°)
8.14704284020800e+003	(3.72790778830963e-001dB,9.36012085302327e+001°)
8.16582371358553e+003	(3.73226986927171e-001dB,9.34024557794286e+001°)
8.18464788134750e+003	(3.73667716812046e-001dB,9.32032344414666e+001°)
8.20351544329778e+003	(3.74112998178621e-001dB,9.30035432756398e+001°)
8.22242649947031e+003	(3.74562860823961e-001dB,9.28033810370249e+001°)
8.24138115012962e+003	(3.75017334648852e-001dB,9.26027464764676e+001°)
8.26037949577139e+003	(3.75476449657722e-001dB,9.24016383405686e+001°)
8.27942163712294e+003	(3.75940235958149e-001dB,9.22000553716694e+001°)
8.29850767514382e+003	(3.76408723760961e-001dB,9.19979963078386e+001°)
8.31763771102631e+003	(3.76881943379812e-001dB,9.17954598828579e+001°)
8.33681184619594e+003	(3.77359925230998e-001dB,9.15924448262079e+001°)
8.35603018231207e+003	(3.77842699833269e-001dB,9.13889498630544e+001°)
8.37529282126842e+003	(3.78330297807653e-001dB,9.11849737142349e+001°)
8.39459986519356e+003	(3.78822749877197e-001dB,9.09805150962447e+001°)
8.41395141645154e+003	(3.79320086866792e-001dB,9.07755727212228e+001°)
8.43334757764234e+003	(3.79822339702945e-001dB,9.05701452969387e+001°)
8.45278845160249e+003	(3.80329539413698e-001dB,9.03642315267792e+001°)
8.47227414140555e+003	(3.80841717128283e-001dB,9.01578301097338e+001°)
8.49180475036272e+003	(3.81358904077122e-001dB,8.99509397403826e+001°)
8.51138038202335e+003	(3.81881131591491e-001dB,8.97435591088816e+001°)
8.53100114017548e+003	(3.82408431103479e-001dB,8.95356869009504e+001°)
8.55066712884641e+003	(3.82940834145790e-001dB,8.93273217978589e+001°)
8.57037845230328e+003	(3.83478372351589e-001dB,8.91184624764132e+001°)
8.59013521505353e+003	(3.84021077454380e-001dB,8.89091076089438e+001°)
8.60993752184558e+003	(3.84568981287864e-001dB,8.86992558632913e+001°)
8.62978547766928e+003	(3.85122115785850e-001dB,8.84889059027944e+001°)
8.64967918775651e+003	(3.85680512982072e-001dB,8.82780563862769e+001°)
8.66961875758174e+003	(3.86244205010203e-001dB,8.80667059680340e+001°)
8.68960429286259e+003	(3.86813224103682e-001dB,8.78548532978214e+001°)
8.70963589956038e+003	(3.87387602595639e-001dB,8.76424970208401e+001°)
8.72971368388068e+003	(3.87967372918888e-001dB,8.74296357777263e+001°)
8.74983775227393e+003	(3.88552567605888e-001dB,8.72162682045379e+001°)
8.77000821143591e+003	(3.89143219288583e-001dB,8.70023929327413e+001°)
8.79022516830841e+003	(3.89739360698515e-001dB,8.67880085892004e+001°)
8.81048873007970e+003	(3.90341024666737e-001dB,8.65731137961641e+001°)
8.83079900418519e+003	(3.90948244123880e-001dB,8.63577071712534e+001°)
8.85115609830791e+003	(3.91561052100120e-001dB,8.61417873274499e+001°)
8.87156012037917e+003	(3.92179481725244e-001dB,8.59253528730844e+001°)
8.89201117857904e+003	(3.92803566228735e-001dB,8.57084024118237e+001°)
8.91250938133701e+003	(3.93433338939818e-001dB,8.54909345426599e+001°)
8.93305483733251e+003	(3.94068833287500e-001dB,8.52729478598985e+001°)
8.95364765549549e+003	(3.94710082800798e-001dB,8.50544409531465e+001°)
8.97428794500703e+003	(3.95357121108831e-001dB,8.48354124073013e+001°)
8.99497581529990e+003	(3.96009981940883e-001dB,8.46158608025388e+001°)
9.01571137605912e+003	(3.96668699126791e-001dB,8.43957847143029e+001°)
9.03649473722256e+003	(3.97333306596876e-001dB,8.41751827132934e+001°)
9.05732600898155e+003	(3.98003838382365e-001dB,8.39540533654554e+001°)
9.07820530178140e+003	(3.98680328615610e-001dB,8.37323952319686e+001°)
9.09913272632206e+003	(3.99362811530246e-001dB,8.35102068692357e+001°)
9.12010839355864e+003	(4.00051321461611e-001dB,8.32874868288718e+001°)
9.14113241470204e+003	(4.00745892847055e-001dB,8.30642336576947e+001°)
9.16220490121953e+003	(4.01446560226194e-001dB,8.28404458977123e+001°)
9.18332596483535e+003	(4.02153358241442e-001dB,8.26161220861143e+001°)
9.20449571753125e+003	(4.02866321638263e-001dB,8.23912607552604e+001°)
9.22571427154717e+003	(4.03585485265751e-001dB,8.21658604326705e+001°)
9.24698173938176e+003	(4.04310884076984e-001dB,8.19399196410146e+001°)
9.26829823379302e+003	(4.05042553129623e-001dB,8.17134368981027e+001°)
9.28966386779889e+003	(4.05780527586342e-001dB,8.14864107168747e+001°)
9.31107875467783e+003	(4.06524842715560e-001dB,8.12588396053908e+001°)
9.33254300796944e+003	(4.07275533891815e-001dB,8.10307220668213e+001°)
9.35405674147504e+003	(4.08032636596652e-001dB,8.08020565994379e+001°)
9.37562006925833e+003	(4.08796186419120e-001dB,8.05728416966032e+001°)
9.39723310564590e+003	(4.09566219056576e-001dB,8.03430758467619e+001°)
9.41889596522793e+003	(4.10342770315446e-001dB,8.01127575334311e+001°)
9.44060876285875e+003	(4.11125876111910e-001dB,7.98818852351915e+001°)
9.46237161365745e+003	(4.11915572472933e-001dB,7.96504574256780e+001°)
9.48418463300849e+003	(4.12711895536923e-001dB,7.94184725735710e+001°)
9.50604793656233e+003	(4.13514881554895e-001dB,7.91859291425873e+001°)
9.52796164023603e+003	(4.14324566891188e-001dB,7.89528255914714e+001°)
9.54992586021387e+003	(4.15140988024708e-001dB,7.87191603739867e+001°)
9.57194071294795e+003	(4.15964181549796e-001dB,7.84849319389075e+001°)
9.59400631515884e+003	(4.16794184177513e-001dB,7.82501387300098e+001°)
9.61612278383615e+003	(4.17631032736697e-001dB,7.80147791860636e+001°)
9.63829023623921e+003	(4.18474764175157e-001dB,7.77788517408241e+001°)
9.66050878989764e+003	(4.19325415561029e-001dB,7.75423548230240e+001°)
9.68277856261199e+003	(4.20183024084006e-001dB,7.73052868563651e+001°)
9.70509967245440e+003	(4.21047627056799e-001dB,7.70676462595107e+001°)
9.72747223776915e+003	(4.21919261916488e-001dB,7.68294314460777e+001°)
9.74989637717337e+003	(4.22797966226030e-001dB,7.65906408246285e+001°)
9.77237220955760e+003	(4.23683777675824e-001dB,7.63512727986635e+001°)
9.79489985408648e+003	(4.24576734085297e-001dB,7.61113257666139e+001°)
9.81747943019934e+003	(4.25476873404647e-001dB,7.58707981218339e+001°)
9.84011105761083e+003	(4.26384233716446e-001dB,7.56296882525931e+001°)
9.86279485631159e+003	(4.27298853237508e-001dB,7.53879945420698e+001°)
9.88553094656888e+003	(4.28220770320792e-001dB,7.51457153683429e+001°)
9.90831944892716e+003	(4.29150023457292e-001dB,7.49028491043860e+001°)
9.93116048420882e+003	(4.30086651278002e-001dB,7.46593941180589e+001°)
9.95405417351475e+003	(4.31030692556070e-001dB,7.44153487721018e+001°)
9.97700063822501e+003	(4.31982186208829e-001dB,7.41707114241277e+001°)
9.99999999999948e+003	(4.32941171300196e-001dB,7.39254804266159e+001°)
1.00230523807785e+004	(4.33907687042741e-001dB,7.36796541269048e+001°)
1.00461579027834e+004	(4.34881772800291e-001dB,7.34332308671860e+001°)
1.00693166885175e+004	(4.35863468090160e-001dB,7.31862089844964e+001°)
1.00925288607663e+004	(4.36852812585835e-001dB,7.29385868107129e+001°)
1.01157945425985e+004	(4.37849846119516e-001dB,7.26903626725448e+001°)
1.01391138573663e+004	(4.38854608684902e-001dB,7.24415348915281e+001°)
1.01624869287064e+004	(4.39867140439831e-001dB,7.21921017840181e+001°)
1.01859138805406e+004	(4.40887481709288e-001dB,7.19420616611840e+001°)
1.02093948370763e+004	(4.41915672988292e-001dB,7.16914128290018e+001°)
1.02329299228070e+004	(4.42951754944972e-001dB,7.14401535882481e+001°)
1.02565192625135e+004	(4.43995768423657e-001dB,7.11882822344936e+001°)
1.02801629812642e+004	(4.45047754448229e-001dB,7.09357970580972e+001°)
1.03038612044156e+004	(4.46107754225412e-001dB,7.06826963441993e+001°)
1.03276140576134e+004	(4.47175809148107e-001dB,7.04289783727153e+001°)
1.03514216667929e+004	(4.48251960799030e-001dB,7.01746414183297e+001°)
1.03752841581796e+004	(4.49336250954376e-001dB,6.99196837504894e+001°)
1.03992016582900e+004	(4.50428721587489e-001dB,6.96641036333978e+001°)
1.04231742939325e+004	(4.51529414872711e-001dB,6.94078993260078e+001°)
1.04472021922074e+004	(4.52638373189377e-001dB,6.91510690820159e+001°)
1.04712854805084e+004	(4.53755639125841e-001dB,6.88936111498553e+001°)
1.04954242865227e+004	(4.54881255483694e-001dB,6.86355237726900e+001°)
